ID_Vendedor,Data,ID_Cliente,Cliente,Contrato,Vendedor,Gestão
351,2001-01-14,1153,Leonardo Vieira,Plano de 10 anos,Ricardo,Marrone
352,2001-07-05,1156,Paulo Nascimento,Plano de 10 anos,Rodrigo,Marrone
353,2001-07-11,1157,Paulo Nascimento,Plano de 5 anos,Lucas,Marrone
354,2001-12-19,1163,Thiago Monteiro,Plano de 10 anos,Juliana,Marrone
355,2001-10-14,1166,Felipe Barros,Plano Anual,Anchieta,Marrone
356,2001-12-30,1170,José Carvalho,Plano de 10 anos,Ricardo,Marrone
357,2001-04-11,1173,Daniela Sousa,Plano de 10 anos,Fernanda,Marrone
358,2001-06-05,1174,Henrique Lopes,Plano de 10 anos,Ricardo,Marrone
359,2001-11-10,1177,Fernando Alves,Plano Anual,Anchieta,Marrone
360,2001-02-20,1179,Carolina Freitas,Plano Anual,Ricardo,Marrone
361,2001-04-03,1180,Eduardo Moura,Plano Anual,Anchieta,Marrone
362,2001-08-28,1181,Anderson Coelho,Plano de 5 anos,Ricardo,Marrone
363,2001-06-17,1182,Leticia Cunha,Plano de 10 anos,Anchieta,Marrone
364,2001-12-04,1186,Vanessa Correia,Plano de 5 anos,Ricardo,Marrone
365,2001-07-26,1188,Mariana Duarte,Plano de 5 anos,Ricardo,Marrone
366,2001-08-21,1191,Mariana Duarte,Plano de 5 anos,Mariana,Marrone
367,2001-02-04,1192,Fernanda Gomes,Plano de 10 anos,Fernanda,Marrone
368,2001-03-02,1197,Diego Pinto,Plano Anual,Ricardo,Marrone
369,2001-05-26,1203,Pedro Oliveira,Plano Anual,Ricardo,Marrone
370,2001-01-20,1208,Eduardo Moura,Plano de 5 anos,Ricardo,Marrone
371,2001-02-08,1213,Ana Costa,Plano Anual,Anchieta,Marrone
372,2001-05-09,1218,Anderson Coelho,Plano de 10 anos,Anchieta,Marrone
373,2001-03-20,1223,Lucas Teixeira,Plano de 5 anos,Ricardo,Marrone
374,2001-12-18,1225,Patricia Rocha,Plano de 5 anos,Anchieta,Marrone
375,2001-05-23,1228,Pedro Oliveira,Plano de 10 anos,Anchieta,Marrone
376,2001-07-19,1235,Bruna Ribeiro,Plano de 5 anos,Ricardo,Marrone
377,2001-05-08,1238,Rodrigo Neves,Plano de 10 anos,Camila,Marrone
378,2001-07-21,1243,Anderson Coelho,Plano Anual,Anchieta,Marrone
379,2001-02-21,1247,Carlos Souza,Plano Anual,Ricardo,Marrone
380,2001-06-06,1250,Marcos Pereira,Plano Anual,Anchieta,Marrone
381,2001-04-28,1256,Vinicius Torres,Plano Anual,Amanda,Marrone
382,2001-12-11,1259,Camila Rodrigues,Plano Anual,Anchieta,Marrone
383,2001-07-29,1262,Paulo Nascimento,Plano de 10 anos,Juliana,Marrone
384,2001-05-01,1266,Henrique Lopes,Plano Anual,Thiago,Marrone
385,2001-03-07,1271,Gabriel Ramos,Plano de 10 anos,Ricardo,Marrone
386,2001-08-14,1274,José Carvalho,Plano de 10 anos,Ricardo,Marrone
387,2001-03-28,1278,Alexandre Araújo,Plano Anual,Anchieta,Marrone
388,2001-12-29,1283,Tatiana Moreira,Plano de 5 anos,Anchieta,Marrone
389,2001-07-18,1289,Cristina Machado,Plano de 10 anos,Ricardo,Marrone
390,2001-11-28,1295,Mariana Duarte,Plano de 10 anos,Camila,Marrone
391,2001-02-18,1299,Thiago Monteiro,Plano Anual,Anchieta,Marrone
392,2001-12-05,1300,Pedro Oliveira,Plano de 5 anos,Ricardo,Marrone
393,2001-07-27,1305,Mariana Duarte,Plano Anual,Lucas,Marrone
394,2001-03-27,1311,Rodrigo Neves,Plano de 10 anos,Patricia,Marrone
395,2001-11-02,1314,Mariana Duarte,Plano de 5 anos,Anchieta,Marrone
396,2001-12-18,1320,Alexandre Araújo,Plano Anual,Anchieta,Marrone
397,2001-09-09,1324,Mariana Duarte,Plano de 5 anos,Ricardo,Marrone
398,2001-07-03,1325,Fernanda Gomes,Plano Anual,Carlos,Marrone
399,2001-06-22,1326,Patricia Rocha,Plano Anual,Anchieta,Marrone
400,2001-08-14,1329,Fernando Alves,Plano de 5 anos,Anchieta,Marrone
401,2001-10-16,1330,Leonardo Vieira,Plano de 5 anos,Pedro,Marrone
402,2001-04-14,1333,Amanda Dias,Plano de 5 anos,Anchieta,Marrone
403,2001-12-07,1335,Lucas Teixeira,Plano Anual,Mariana,Marrone
404,2001-08-11,1339,Cristina Machado,Plano de 5 anos,Ricardo,Marrone
405,2001-11-09,1342,Cristina Machado,Plano Anual,Ricardo,Marrone
406,2001-10-10,1346,Leonardo Vieira,Plano de 10 anos,Ricardo,Marrone
407,2001-10-25,1351,Alexandre Araújo,Plano Anual,Ricardo,Marrone
408,2001-07-04,1354,Bruna Ribeiro,Plano Anual,Anchieta,Marrone
409,2001-10-30,1356,Daniela Sousa,Plano de 5 anos,Beatriz,Marrone
410,2001-03-22,1360,Henrique Lopes,Plano de 5 anos,Ricardo,Marrone
411,2001-10-30,1363,Gabriel Ramos,Plano Anual,Ricardo,Marrone
412,2001-10-09,1364,Rodrigo Neves,Plano Anual,Beatriz,Marrone
413,2001-07-29,1368,Felipe Barros,Plano de 5 anos,Fernando,Marrone
414,2001-02-13,1371,Anderson Coelho,Plano de 5 anos,Ricardo,Marrone
415,2001-06-14,1375,Maria Santos,Plano de 10 anos,Ricardo,Marrone
416,2001-06-13,1380,Diego Pinto,Plano de 10 anos,Ricardo,Marrone
417,2001-07-17,1382,Leticia Cunha,Plano de 5 anos,Ricardo,Marrone
418,2001-02-21,1384,Roberto Martins,Plano Anual,Ricardo,Marrone
419,2001-05-06,1386,Gustavo Azevedo,Plano de 10 anos,Cássia,Marrone
420,2001-12-25,1391,Bruna Ribeiro,Plano Anual,Ricardo,Marrone
421,2001-01-09,1394,João Silva,Plano de 5 anos,Ricardo,Marrone
422,2001-02-11,1396,Maria Santos,Plano Anual,Ricardo,Marrone
423,2001-06-30,1397,Fernanda Gomes,Plano de 10 anos,Ricardo,Marrone
424,2001-08-25,1398,José Carvalho,Plano de 10 anos,Anchieta,Marrone
425,2001-12-11,1404,Carlos Souza,Plano de 10 anos,Rodrigo,Marrone
426,2001-07-28,1409,Leticia Cunha,Plano de 10 anos,Anchieta,Marrone
427,2001-10-31,1415,Fernando Alves,Plano Anual,Juliana,Marrone
428,2002-04-30,1422,João Silva,Plano de 10 anos,Pedro,Marrone
429,2002-11-14,1427,Pedro Oliveira,Plano de 5 anos,Anchieta,Marrone
430,2002-04-07,1433,Leticia Cunha,Plano de 10 anos,Ricardo,Marrone
431,2002-04-25,1436,Camila Rodrigues,Plano de 5 anos,Mario,Marrone
432,2002-03-14,1439,Daniela Sousa,Plano Anual,Amanda,Marrone
433,2002-06-23,1441,Maria Santos,Plano Anual,Beatriz,Marrone
434,2002-10-29,1448,Lucia Ferreira,Plano de 10 anos,Carlos,Marrone
435,2002-08-29,1450,Eduardo Moura,Plano Anual,Ricardo,Marrone
436,2002-11-23,1453,José Carvalho,Plano de 5 anos,Mariana,Marrone
437,2002-05-11,1455,Juliana Lima,Plano de 5 anos,Ricardo,Marrone
438,2002-08-27,1456,Gustavo Azevedo,Plano de 10 anos,Anchieta,Marrone
439,2002-11-26,1459,José Carvalho,Plano de 10 anos,Camila,Marrone
440,2002-12-17,1461,Anderson Coelho,Plano de 10 anos,Gabriel,Marrone
441,2002-03-19,1464,Paula Melo,Plano Anual,Anchieta,Marrone
442,2002-12-04,1469,Bruna Ribeiro,Plano de 10 anos,Anchieta,Marrone
443,2002-08-20,1474,Fernando Alves,Plano de 10 anos,Anchieta,Marrone
444,2002-02-05,1479,Camila Rodrigues,Plano Anual,Anchieta,Marrone
445,2002-08-23,1481,Lucia Ferreira,Plano de 5 anos,Ricardo,Marrone
446,2002-01-22,1483,Leticia Cunha,Plano de 5 anos,Rodrigo,Marrone
447,2002-03-22,1487,Alexandre Araújo,Plano de 10 anos,Anchieta,Marrone
448,2002-02-09,1489,Lucas Teixeira,Plano de 10 anos,Carlos,Marrone
449,2002-08-27,1493,Adriana Farias,Plano Anual,Camila,Marrone
450,2002-04-02,1497,Monica Batista,Plano de 10 anos,Ricardo,Marrone
451,2002-07-19,1498,Henrique Lopes,Plano de 10 anos,Ricardo,Marrone
452,2002-01-08,1500,Carlos Souza,Plano Anual,Ricardo,Marrone
453,2002-11-16,1506,Camila Rodrigues,Plano de 10 anos,Ricardo,Marrone
454,2002-12-31,1507,Marcos Pereira,Plano de 5 anos,Ricardo,Marrone
455,2002-03-05,1513,Raquel Pires,Plano de 5 anos,Amanda,Marrone
456,2002-11-03,1515,Tatiana Moreira,Plano de 10 anos,Anchieta,Marrone
457,2002-11-08,1519,Gustavo Azevedo,Plano de 5 anos,Ricardo,Marrone
458,2002-10-31,1521,Eduardo Moura,Plano de 5 anos,Ricardo,Marrone
459,2002-02-12,1527,Adriana Farias,Plano Anual,Anchieta,Marrone
460,2002-08-01,1531,Mariana Duarte,Plano Anual,Mario,Marrone
461,2002-03-05,1532,Anderson Coelho,Plano Anual,Beatriz,Marrone
462,2002-03-24,1538,Silvia Cavalcanti,Plano Anual,Mario,Marrone
463,2002-09-24,1539,Bruna Ribeiro,Plano de 5 anos,Anchieta,Marrone
464,2002-12-24,1543,João Silva,Plano Anual,Amanda,Marrone
465,2002-04-09,1547,Raquel Pires,Plano de 5 anos,Thiago,Marrone
466,2002-07-13,1548,Maria Santos,Plano de 10 anos,Ricardo,Marrone
467,2002-01-05,1549,Alexandre Araújo,Plano de 5 anos,Anchieta,Marrone
468,2002-07-12,1550,Mariana Duarte,Plano de 10 anos,Beatriz,Marrone
469,2002-06-19,1553,Vinicius Torres,Plano Anual,Anchieta,Marrone
470,2002-11-05,1554,Vinicius Torres,Plano de 5 anos,Anchieta,Marrone
471,2002-09-06,1558,Juliana Lima,Plano de 10 anos,Ricardo,Marrone
472,2002-02-14,1562,Marcos Pereira,Plano Anual,Anchieta,Marrone
473,2002-11-21,1567,Vinicius Torres,Plano de 5 anos,Carlos,Marrone
474,2002-03-01,1572,Rafael Mendes,Plano Anual,Ricardo,Marrone
475,2002-10-30,1573,Rafael Mendes,Plano Anual,Anchieta,Marrone
476,2002-10-03,1575,Gabriel Ramos,Plano Anual,Cássia,Marrone
477,2002-03-20,1580,Vinicius Torres,Plano de 10 anos,Cássia,Marrone
478,2002-12-03,1587,Vinicius Torres,Plano de 10 anos,Ricardo,Marrone
479,2002-12-14,1589,Monica Batista,Plano Anual,Ricardo,Marrone
480,2002-03-30,1593,Vinicius Torres,Plano de 5 anos,Ricardo,Marrone
481,2002-10-22,1597,Fernando Alves,Plano de 10 anos,Ricardo,Marrone
482,2002-04-03,1603,Adriana Farias,Plano de 5 anos,Ricardo,Marrone
483,2002-09-10,1608,Thiago Monteiro,Plano de 10 anos,Ricardo,Marrone
484,2002-04-16,1614,Vinicius Torres,Plano de 10 anos,Ricardo,Marrone
485,2002-01-15,1616,Patricia Rocha,Plano Anual,Anchieta,Marrone
486,2002-04-24,1619,Fernanda Gomes,Plano de 10 anos,Anchieta,Marrone
487,2002-10-01,1623,Rodrigo Neves,Plano de 5 anos,Ricardo,Marrone
488,2002-11-22,1629,Rafael Mendes,Plano Anual,Juliana,Marrone
489,2002-10-11,1631,Monica Batista,Plano Anual,Rodrigo,Marrone
490,2002-03-28,1636,José Carvalho,Plano Anual,Ricardo,Marrone
491,2002-03-02,1639,Paulo Nascimento,Plano de 10 anos,Juliana,Marrone
492,2002-08-27,1641,João Silva,Plano Anual,Fernando,Marrone
493,2002-06-29,1642,João Silva,Plano Anual,Anchieta,Marrone
494,2002-01-03,1647,Ricardo Barbosa,Plano de 10 anos,Anchieta,Marrone
495,2002-12-17,1650,Anderson Coelho,Plano de 5 anos,Lucas,Marrone
496,2002-05-08,1656,Paulo Nascimento,Plano Anual,Camila,Marrone
497,2002-04-07,1658,José Carvalho,Plano Anual,Mariana,Marrone
498,2002-01-27,1660,Vinicius Torres,Plano de 10 anos,Anchieta,Marrone
499,2002-04-19,1664,Henrique Lopes,Plano de 5 anos,Ricardo,Marrone
500,2002-10-29,1667,Cristina Machado,Plano Anual,Ricardo,Marrone
501,2002-03-08,1668,Pedro Oliveira,Plano Anual,Ricardo,Marrone
502,2002-11-13,1670,Felipe Barros,Plano de 10 anos,Gabriel,Marrone
503,2002-05-29,1675,Vinicius Torres,Plano de 5 anos,Anchieta,Marrone
504,2002-03-26,1676,Adriana Farias,Plano de 5 anos,Anchieta,Marrone
505,2002-09-20,1678,Paulo Nascimento,Plano Anual,Ricardo,Marrone
506,2002-12-28,1683,Raquel Pires,Plano Anual,Anchieta,Marrone
507,2002-07-02,1684,Paulo Nascimento,Plano de 10 anos,Ricardo,Marrone
508,2002-12-19,1685,Leonardo Vieira,Plano de 5 anos,Anchieta,Marrone
509,2002-07-23,1687,Marcelo Rezende,Plano Anual,Ricardo,Marrone
510,2002-02-05,1691,Leticia Cunha,Plano de 10 anos,Mario,Marrone
511,2002-02-26,1693,Roberto Martins,Plano Anual,Cássia,Marrone
512,2002-01-05,1694,Silvia Cavalcanti,Plano Anual,Anchieta,Marrone
513,2002-08-01,1698,José Carvalho,Plano de 10 anos,Thiago,Marrone
514,2002-02-27,1700,Fernando Alves,Plano de 10 anos,Anchieta,Marrone
515,2002-12-08,1703,Gabriel Ramos,Plano de 5 anos,Anchieta,Marrone
516,2002-09-11,1709,Lucas Teixeira,Plano de 5 anos,Thiago,Marrone
517,2002-02-26,1715,Simone Fonseca,Plano de 5 anos,Beatriz,Marrone
518,2002-09-03,1719,Carolina Freitas,Plano de 5 anos,Anchieta,Marrone
519,2002-06-06,1726,Marcos Pereira,Plano Anual,Ricardo,Marrone
520,2002-10-15,1728,Rodrigo Neves,Plano de 5 anos,Lucas,Marrone
521,2002-02-23,1730,Beatriz Cardoso,Plano de 5 anos,Ricardo,Marrone
522,2002-04-19,1731,Ricardo Barbosa,Plano de 10 anos,Ricardo,Marrone
523,2002-07-02,1734,Rafael Mendes,Plano de 10 anos,Lucas,Marrone
524,2002-09-14,1740,Renata Campos,Plano Anual,Ricardo,Marrone
525,2002-11-07,1743,Mariana Duarte,Plano de 10 anos,Ricardo,Marrone
526,2002-02-15,1746,Paulo Nascimento,Plano de 10 anos,Gabriel,Marrone
527,2002-06-11,1750,Eduardo Moura,Plano Anual,Carlos,Marrone
528,2002-11-14,1751,Vinicius Torres,Plano Anual,Carlos,Marrone
529,2002-10-01,1754,Marcelo Rezende,Plano Anual,Ricardo,Marrone
530,2002-06-13,1758,Ana Costa,Plano de 5 anos,Anchieta,Marrone
531,2002-08-03,1762,Paulo Nascimento,Plano de 10 anos,Ricardo,Marrone
532,2002-01-06,1766,Carlos Souza,Plano de 5 anos,Ricardo,Marrone
533,2002-10-08,1772,Thiago Monteiro,Plano de 10 anos,Ricardo,Marrone
534,2002-07-09,1773,Isabela Castro,Plano Anual,Ricardo,Marrone
535,2002-11-29,1779,Mariana Duarte,Plano Anual,Daniela,Marrone
536,2002-07-31,1783,João Silva,Plano Anual,Daniela,Marrone
537,2002-01-08,1786,Paula Melo,Plano de 10 anos,Thiago,Marrone
538,2002-08-13,1790,Eduardo Moura,Plano de 10 anos,Anchieta,Marrone
539,2002-11-13,1793,Bruno Castro,Plano de 5 anos,Ricardo,Marrone
540,2002-02-12,1797,Daniela Sousa,Plano Anual,Patricia,Marrone
541,2002-02-24,1798,Fernanda Gomes,Plano de 10 anos,Anchieta,Marrone
542,2002-11-17,1800,Diego Pinto,Plano de 10 anos,Ricardo,Marrone
543,2002-11-07,1802,Rodrigo Neves,Plano de 5 anos,Fernando,Marrone
544,2002-04-23,1805,Juliana Lima,Plano Anual,Beatriz,Marrone
545,2002-05-24,1809,Simone Fonseca,Plano de 5 anos,Thiago,Marrone
546,2002-01-16,1815,Fernanda Gomes,Plano Anual,Mario,Marrone
547,2002-04-30,1818,Henrique Lopes,Plano Anual,Daniela,Marrone
548,2002-10-22,1824,Vanessa Correia,Plano Anual,Mario,Marrone
549,2002-10-12,1827,Vanessa Correia,Plano de 10 anos,Anchieta,Marrone
550,2002-01-25,1833,Vinicius Torres,Plano de 5 anos,Ricardo,Marrone
551,2002-03-17,1835,Alexandre Araújo,Plano de 5 anos,Anchieta,Marrone
552,2002-10-30,1841,Silvia Cavalcanti,Plano de 10 anos,Ricardo,Marrone
553,2002-09-20,1843,Carlos Souza,Plano de 5 anos,Ricardo,Marrone
554,2002-03-17,1844,Maria Santos,Plano de 10 anos,Lucas,Marrone
555,2002-12-15,1850,Patricia Rocha,Plano Anual,Thiago,Marrone
556,2002-12-21,1853,Camila Rodrigues,Plano Anual,Thiago,Marrone
557,2002-06-30,1859,Amanda Dias,Plano Anual,Gabriel,Marrone
558,2002-11-02,1865,Renata Campos,Plano Anual,Amanda,Marrone
559,2002-12-24,1867,Juliana Lima,Plano Anual,Daniela,Marrone
560,2002-06-19,1870,Tatiana Moreira,Plano Anual,Ricardo,Marrone
561,2002-12-17,1873,Renata Campos,Plano de 10 anos,Ricardo,Marrone
562,2002-08-09,1876,Paulo Nascimento,Plano de 5 anos,Ricardo,Marrone
563,2002-05-14,1881,Bruno Castro,Plano de 5 anos,Juliana,Marrone
564,2002-06-04,1883,Leonardo Vieira,Plano Anual,Ricardo,Marrone
565,2002-08-04,1887,Isabela Castro,Plano Anual,Anchieta,Marrone
566,2002-05-19,1890,Fernando Alves,Plano de 5 anos,Anchieta,Marrone
567,2002-08-31,1897,Ana Costa,Plano de 10 anos,Pedro,Marrone
568,2002-12-03,1899,Leonardo Vieira,Plano Anual,Patricia,Marrone
569,2002-05-29,1901,Daniela Sousa,Plano de 5 anos,Anchieta,Marrone
570,2002-04-18,1907,Eduardo Moura,Plano de 10 anos,Anchieta,Marrone
571,2002-10-27,1913,Maria Santos,Plano de 10 anos,Ricardo,Marrone
572,2002-09-13,1914,José Carvalho,Plano de 5 anos,Anchieta,Marrone
573,2002-08-04,1916,Patricia Rocha,Plano Anual,Anchieta,Marrone
574,2002-05-10,1919,José Carvalho,Plano de 5 anos,Anchieta,Marrone
575,2002-01-18,1921,Lucas Teixeira,Plano Anual,Anchieta,Marrone
576,2002-09-22,1925,José Carvalho,Plano de 5 anos,Anchieta,Marrone
577,2002-09-24,1928,Raquel Pires,Plano de 5 anos,Ricardo,Marrone
578,2002-02-01,1932,Bruno Castro,Plano de 5 anos,Daniela,Marrone
579,2002-06-27,1933,Raquel Pires,Plano de 10 anos,Ricardo,Marrone
580,2002-11-29,1935,José Carvalho,Plano Anual,Amanda,Marrone
581,2002-09-04,1937,Roberto Martins,Plano de 5 anos,Ricardo,Marrone
582,2002-10-18,1941,Ana Costa,Plano de 5 anos,Beatriz,Marrone
583,2002-06-11,1942,Amanda Dias,Plano Anual,Ricardo,Marrone
584,2002-12-28,1948,Camila Rodrigues,Plano Anual,Ricardo,Marrone
585,2002-02-28,1951,Tatiana Moreira,Plano Anual,Anchieta,Marrone
586,2002-05-23,1952,Diego Pinto,Plano de 10 anos,Anchieta,Marrone
587,2002-06-28,1954,Paulo Nascimento,Plano de 5 anos,Ricardo,Marrone
588,2002-12-14,1957,Bruno Castro,Plano Anual,Ricardo,Marrone
589,2002-05-18,1961,João Silva,Plano de 10 anos,Cássia,Marrone
590,2002-07-30,1964,Raquel Pires,Plano de 5 anos,Anchieta,Marrone
591,2002-02-28,1967,Eduardo Moura,Plano Anual,Cássia,Marrone
592,2002-06-18,1973,Lucas Teixeira,Plano de 10 anos,Ricardo,Marrone
593,2002-09-19,1976,Silvia Cavalcanti,Plano de 10 anos,Lucas,Marrone
594,2002-12-03,1977,Cristina Machado,Plano Anual,Ricardo,Marrone
595,2002-03-05,1979,Alexandre Araújo,Plano Anual,Ricardo,Marrone
596,2002-10-27,1986,Gabriel Ramos,Plano de 5 anos,Anchieta,Marrone
597,2002-03-09,1991,Thiago Monteiro,Plano Anual,Anchieta,Marrone
598,2002-07-30,1994,Gabriel Ramos,Plano de 5 anos,Anchieta,Marrone
599,2002-07-16,2000,Lucia Ferreira,Plano de 10 anos,Ricardo,Marrone
600,2002-11-03,2006,Ricardo Barbosa,Plano de 10 anos,Anchieta,Marrone
601,2002-08-21,2008,Gustavo Azevedo,Plano de 5 anos,Daniela,Marrone
602,2002-02-10,2010,Carlos Souza,Plano de 10 anos,Ricardo,Marrone
603,2002-09-06,2016,Roberto Martins,Plano de 5 anos,Ricardo,Marrone
604,2002-04-02,2018,Raquel Pires,Plano de 10 anos,Fernanda,Marrone
605,2002-05-28,2022,Alexandre Araújo,Plano de 10 anos,Ricardo,Marrone
606,2002-05-18,2028,Leonardo Vieira,Plano Anual,Ricardo,Marrone
607,2002-01-26,2033,Ricardo Barbosa,Plano Anual,Anchieta,Marrone
608,2002-07-13,2039,Paula Melo,Plano de 5 anos,Ricardo,Marrone
609,2002-04-14,2044,Rodrigo Neves,Plano Anual,Juliana,Marrone
610,2002-01-13,2048,Carolina Freitas,Plano Anual,Ricardo,Marrone
611,2002-09-08,2050,Vanessa Correia,Plano de 5 anos,Anchieta,Marrone
612,2002-06-14,2055,Adriana Farias,Plano de 5 anos,Ricardo,Marrone
613,2002-08-06,2056,Anderson Coelho,Plano Anual,Anchieta,Marrone
614,2002-11-17,2058,Adriana Farias,Plano de 10 anos,Anchieta,Marrone
615,2002-04-16,2061,Henrique Lopes,Plano Anual,Beatriz,Marrone
616,2002-11-19,2067,Bruna Ribeiro,Plano de 10 anos,Juliana,Marrone
617,2002-07-16,2071,Henrique Lopes,Plano Anual,Lucas,Marrone
618,2002-12-28,2077,Renata Campos,Plano de 10 anos,Ricardo,Marrone
619,2002-08-13,2079,Paulo Nascimento,Plano de 10 anos,Ricardo,Marrone
620,2002-04-09,2082,Paula Melo,Plano de 10 anos,Anchieta,Marrone
621,2002-05-10,2084,Pedro Oliveira,Plano de 10 anos,Mario,Marrone
622,2002-02-12,2090,Leonardo Vieira,Plano Anual,Ricardo,Marrone
623,2002-10-29,2093,Alexandre Araújo,Plano Anual,Anchieta,Marrone
624,2002-04-09,2094,Fernanda Gomes,Plano de 5 anos,Ricardo,Marrone
625,2002-11-17,2099,João Silva,Plano de 10 anos,Ricardo,Marrone
626,2002-03-09,2101,Gabriel Ramos,Plano Anual,Anchieta,Marrone
627,2002-05-14,2103,Mariana Duarte,Plano de 10 anos,Anchieta,Marrone
628,2002-05-18,2108,Camila Rodrigues,Plano de 10 anos,Ricardo,Marrone
629,2002-12-04,2110,Fernando Alves,Plano de 10 anos,Thiago,Marrone
630,2002-07-24,2114,Carolina Freitas,Plano de 10 anos,Ricardo,Marrone
631,2002-04-30,2115,Simone Fonseca,Plano Anual,Anchieta,Marrone
632,2002-09-26,2117,Alexandre Araújo,Plano de 5 anos,Cássia,Marrone
633,2002-06-07,2120,Camila Rodrigues,Plano Anual,Pedro,Marrone
634,2002-08-27,2123,Diego Pinto,Plano Anual,Ricardo,Marrone
635,2002-07-16,2130,Gabriel Ramos,Plano de 5 anos,Cássia,Marrone
636,2002-02-21,2133,Marcos Pereira,Plano de 10 anos,Mario,Marrone
637,2002-06-21,2137,Fernanda Gomes,Plano Anual,Fernando,Marrone
638,2002-05-17,2143,Maria Santos,Plano Anual,Ricardo,Marrone
639,2002-07-02,2144,Vanessa Correia,Plano Anual,Carlos,Marrone
640,2002-11-23,2150,Maria Santos,Plano Anual,Anchieta,Marrone
641,2002-05-26,2156,Maria Santos,Plano Anual,Anchieta,Marrone
642,2002-10-05,2160,Beatriz Cardoso,Plano Anual,Anchieta,Marrone
643,2002-09-29,2164,Rafael Mendes,Plano Anual,Ricardo,Marrone
644,2002-05-29,2169,Vanessa Correia,Plano de 10 anos,Anchieta,Marrone
645,2002-07-20,2172,Leticia Cunha,Plano Anual,Lucas,Marrone
646,2002-12-03,2174,Daniela Sousa,Plano de 10 anos,Ricardo,Marrone
647,2002-11-13,2175,Eduardo Moura,Plano Anual,Anchieta,Marrone
648,2002-06-16,2176,Leonardo Vieira,Plano de 10 anos,Fernando,Marrone
649,2002-09-14,2182,Marcos Pereira,Plano Anual,Anchieta,Marrone
650,2002-07-06,2188,Cristina Machado,Plano de 10 anos,Mario,Marrone
651,2002-09-05,2191,Cristina Machado,Plano de 5 anos,Ricardo,Marrone
652,2002-08-20,2193,Henrique Lopes,Plano de 5 anos,Ricardo,Marrone
653,2002-04-24,2194,Gabriel Ramos,Plano de 10 anos,Anchieta,Marrone
654,2002-11-23,2197,Isabela Castro,Plano Anual,Thiago,Marrone
655,2002-01-08,2201,Isabela Castro,Plano Anual,Fernando,Marrone
656,2002-01-29,2207,Amanda Dias,Plano de 10 anos,Anchieta,Marrone
657,2002-11-21,2213,Gustavo Azevedo,Plano de 10 anos,Ricardo,Marrone
658,2002-02-27,2215,Daniela Sousa,Plano de 5 anos,Anchieta,Marrone
659,2002-05-09,2216,Leonardo Vieira,Plano de 10 anos,Amanda,Marrone
660,2002-04-04,2222,José Carvalho,Plano Anual,Daniela,Marrone
661,2002-08-31,2226,Tatiana Moreira,Plano de 5 anos,Juliana,Marrone
662,2002-10-15,2233,Eduardo Moura,Plano de 5 anos,Rodrigo,Marrone
663,2002-01-24,2235,Silvia Cavalcanti,Plano Anual,Anchieta,Marrone
664,2002-03-19,2239,Adriana Farias,Plano de 5 anos,Ricardo,Marrone
665,2002-09-07,2246,Eduardo Moura,Plano de 5 anos,Anchieta,Marrone
666,2002-10-01,2249,Bruno Castro,Plano Anual,Anchieta,Marrone
667,2002-12-17,2250,Paula Melo,Plano de 10 anos,Pedro,Marrone
668,2002-08-23,2255,Bruno Castro,Plano de 5 anos,Anchieta,Marrone
669,2002-04-30,2260,Roberto Martins,Plano de 5 anos,Rodrigo,Marrone
670,2002-09-22,2264,Mariana Duarte,Plano de 5 anos,Ricardo,Marrone
671,2002-02-03,2268,Vinicius Torres,Plano de 10 anos,Ricardo,Marrone
672,2002-04-18,2272,Raquel Pires,Plano Anual,Daniela,Marrone
673,2002-03-15,2277,Anderson Coelho,Plano de 5 anos,Ricardo,Marrone
674,2002-06-28,2278,Carlos Souza,Plano de 10 anos,Anchieta,Marrone
675,2002-10-20,2282,Roberto Martins,Plano de 10 anos,Ricardo,Marrone
676,2002-07-26,2283,José Carvalho,Plano de 5 anos,Ricardo,Marrone
677,2002-03-24,2289,Rodrigo Neves,Plano Anual,Ricardo,Marrone
678,2002-09-24,2294,Cristina Machado,Plano de 10 anos,Ricardo,Marrone
679,2002-09-19,2298,Simone Fonseca,Plano de 10 anos,Mario,Marrone
680,2002-10-04,2300,Marcos Pereira,Plano Anual,Ricardo,Marrone
681,2002-11-09,2302,Vanessa Correia,Plano de 5 anos,Anchieta,Marrone
682,2002-09-04,2306,Vanessa Correia,Plano de 10 anos,Anchieta,Marrone
683,2002-03-13,2308,Monica Batista,Plano Anual,Fernanda,Marrone
684,2002-03-05,2311,Lucia Ferreira,Plano de 5 anos,Ricardo,Marrone
685,2002-09-07,2314,Juliana Lima,Plano de 5 anos,Gabriel,Marrone
686,2002-05-22,2317,Lucas Teixeira,Plano de 10 anos,Anchieta,Marrone
687,2002-02-21,2318,Mariana Duarte,Plano de 5 anos,Lucas,Marrone
688,2002-07-24,2325,Maria Santos,Plano Anual,Anchieta,Marrone
689,2002-05-08,2328,Leticia Cunha,Plano Anual,Daniela,Marrone
690,2002-07-25,2330,Juliana Lima,Plano Anual,Ricardo,Marrone
691,2002-07-27,2332,Fernanda Gomes,Plano de 5 anos,Anchieta,Marrone
